match_id	home_total_shots	home_shots_saved	home_corners	home_free_kicks	home_offsides	home_fouls	away_total_shots	away_shots_saved	away_corners	away_free_kicks	away_offsides	away_fouls	home_cards	away_cards
2698009	2	9	1	7	9	0	10	2	6	9	6	1	2	3
2698094	3	4	4	13	15	3	6	1	4	18	10	3	4	2
2698088	3	4	4	17	9	2	8	1	4	11	16	1	2	2
2698087	3	5	10	19	13	0	9	2	8	13	19	0	3	2
2698091	5	3	10	12	10	1	3	4	5	11	11	1	1	3
2698093	2	3	5	6	13	0	4	1	9	13	3	3	2	0
2698089	10	2	1	10	4	4	3	6	7	8	8	2	1	2
2698092	2	5	1	11	16	0	7	0	11	16	8	3	3	4
2698095	2	5	6	9	10	0	5	0	1	10	7	2	2	5
2698096	2	5	2	13	8	3	9	1	4	11	11	2	2	2
2698099	12	3	5	11	7	1	3	8	5	8	9	2	3	1
2698090	4	6	5	9	11	0	9	4	5	11	8	1	1	1
2698102	5	2	7	13	10	1	2	3	1	11	11	2	0	1
2698097	2	1	6	15	8	4	4	1	4	12	12	3	1	1
2698103	7	3	2	5	9	1	6	3	6	10	4	1	2	1
2698104	5	1	5	20	13	0	2	2	7	13	20	0	3	4
2698105	6	0	6	16	4	4	1	3	3	8	13	3	2	1
2698098	7	3	10	13	14	3	4	3	5	17	10	3	2	1
2698100	11	1	14	14	7	0	1	10	1	7	14	0	1	6
2698107	3	2	6	13	8	1	3	0	6	9	13	0	3	4
2698110	6	3	8	13	9	4	4	2	6	13	12	1	0	2
2698112	11	0	13	6	7	0	1	6	2	7	6	0	1	4
2698109	3	2	5	13	8	1	2	1	3	9	12	1	2	2
2698111	3	3	3	14	17	3	6	1	5	20	12	2	0	2
2698101	4	3	7	11	13	4	3	3	1	17	10	1	1	1
2698114	5	1	2	11	14	1	4	4	7	15	9	2	2	4
2698113	2	1	2	12	14	0	5	1	10	14	9	3	2	1
2698108	5	2	9	13	9	5	2	2	1	14	12	1	0	2
2698115	5	3	7	15	12	4	3	3	6	16	15	0	1	3
2698117	3	4	3	11	10	0	6	2	10	10	9	2	2	2
2698121	3	1	10	14	16	3	2	1	9	19	13	1	5	4
2698118	2	1	4	12	13	3	2	1	5	16	10	2	2	3
2698119	2	5	6	12	9	2	6	1	5	11	11	1	1	3
2698106	0	7	6	14	9	0	10	0	2	9	14	0	5	2
2698125	3	7	5	14	13	1	9	3	7	14	14	0	2	2
2698123	7	3	4	13	11	1	4	5	5	12	11	2	3	4
2698124	9	2	13	10	14	1	4	8	2	15	9	1	3	0
2698116	7	7	4	13	20	8	7	6	3	28	8	5	2	2
2698120	1	1	2	3	4	2	2	1	6	6	3	0	0	0
2698122	2	6	3	9	9	1	6	2	6	10	7	2	1	0
2698129	7	1	6	14	11	2	1	5	4	13	12	2	1	1
2698128	7	1	8	13	6	0	1	4	5	6	12	1	1	1
2698131	6	4	5	10	7	7	6	3	6	14	8	2	2	1
2698132	10	3	5	13	4	1	4	4	4	5	13	0	0	3
2698126	3	7	5	12	15	1	10	2	8	16	10	2	2	2
2698127	4	1	4	11	15	0	2	4	6	15	11	0	4	1
2698133	3	3	7	13	12	1	5	3	6	13	11	2	2	4
2698134	7	1	13	14	6	0	2	9	1	6	9	5	0	2
2698147	2	3	5	8	15	2	5	2	7	17	7	1	2	3
2698173	1	4	7	18	10	1	4	1	4	11	16	2	2	4
2698152	5	6	2	14	15	1	7	3	8	16	14	0	2	3
2698165	6	4	8	16	8	4	4	6	3	12	14	2	1	0
2698156	7	2	7	19	16	1	2	7	2	17	15	4	2	1
2698130	15	0	8	11	10	0	1	12	4	10	10	1	1	2
2698135	3	1	3	25	14	2	1	3	1	16	20	5	0	4
2698171	5	1	6	12	12	2	3	4	2	14	12	0	2	5
2698145	8	0	3	15	10	3	1	6	2	13	13	2	1	3
2698168	4	5	8	10	9	1	7	1	8	10	7	3	0	0
2698140	3	1	10	14	11	1	2	2	3	12	11	3	3	3
2698141	1	2	7	10	12	0	2	1	2	12	9	1	1	2
2698139	1	3	0	13	9	6	7	0	8	15	12	1	4	3
2698186	1	3	1	13	16	3	7	1	7	19	10	3	4	3
2698142	7	5	5	20	7	2	5	3	7	9	17	3	3	2
2698158	11	1	19	11	12	0	1	11	1	12	10	1	2	3
2698155	9	1	8	19	11	2	2	7	1	13	19	0	3	4
2698189	3	2	4	8	7	0	2	1	9	7	8	0	2	1
2698176	8	3	8	13	14	2	3	6	8	16	12	1	2	3
2698146	1	5	7	16	13	2	7	1	3	15	16	0	0	0
2698143	6	6	3	6	15	4	10	4	3	19	5	1	1	2
2698167	4	5	6	16	7	2	6	2	4	9	15	1	2	0
2698185	8	2	8	17	7	5	3	7	2	12	15	2	1	3
2698184	7	2	12	19	13	1	4	6	2	14	17	2	3	3
2698153	9	0	4	18	5	2	0	4	2	7	17	1	0	3
2698170	4	3	6	8	12	4	4	4	4	16	8	0	4	1
2698180	5	3	4	15	11	2	5	2	7	13	12	3	1	2
2698164	3	1	7	18	10	6	3	3	2	16	17	1	1	2
2698169	2	0	2	16	9	0	3	1	0	9	15	1	0	2
2698175	2	3	5	8	9	3	5	1	6	12	8	0	0	2
2698160	3	7	1	15	12	1	9	1	10	13	14	1	0	5
2698174	4	5	2	9	8	1	6	1	8	9	8	1	2	0
2698154	16	7	6	12	14	1	8	10	3	15	10	2	1	2
2698144	5	1	3	11	14	2	2	5	4	16	8	3	3	3
2698157	5	0	10	12	15	3	1	4	4	18	12	0	3	3
2698149	7	2	10	12	15	1	3	6	3	16	9	3	5	2
2698182	0	3	1	13	8	2	3	0	8	10	11	2	1	1
2698178	3	1	2	16	13	0	3	2	7	13	15	1	1	2
2698179	1	4	2	10	12	0	5	1	3	12	9	1	2	3
2698162	6	1	4	22	12	2	3	3	5	14	16	6	3	3
2698235	3	2	4	19	10	2	3	1	6	12	19	0	2	3
2698161	5	1	2	8	8	1	2	4	6	9	8	0	3	2
2698148	6	2	4	15	12	1	2	2	3	13	12	3	0	0
2698181	6	3	5	18	8	3	5	5	8	11	15	3	2	3
2698177	8	1	9	9	5	0	1	6	4	5	9	0	1	3
2698163	3	0	2	12	16	2	2	1	3	18	11	1	4	4
2698188	5	4	3	20	12	4	5	3	8	16	17	3	2	1
2698226	7	1	10	22	11	2	4	2	6	13	21	1	4	5
2698159	4	2	3	17	11	0	3	1	10	11	13	4	3	5
2698150	8	3	8	18	16	4	4	7	4	20	17	1	3	1
2698166	4	3	4	13	11	0	3	1	9	11	13	0	3	1
2698151	6	2	4	17	8	3	3	4	9	11	13	4	3	2
2698137	6	5	3	12	10	0	6	5	4	10	11	1	3	1
2698192	7	0	5	15	11	0	0	6	2	11	15	0	0	2
2698183	3	1	3	21	23	1	1	3	3	24	16	5	4	0
2698201	3	2	3	10	11	1	3	0	4	12	8	2	2	3
2698212	15	0	5	20	12	2	0	10	0	14	18	2	0	4
2698138	5	1	9	10	14	1	4	4	2	15	10	0	6	3
2698187	7	0	4	16	10	1	3	3	9	11	15	1	2	2
2698208	4	3	3	13	9	0	8	3	2	9	10	3	3	3
2698136	4	1	13	11	6	3	1	3	7	9	10	1	1	1
2698172	6	1	6	14	12	3	2	5	3	15	10	4	2	3
2698194	6	2	2	18	11	2	4	3	4	13	15	3	2	2
2698198	6	2	4	16	12	5	4	3	11	17	15	1	2	2
2698238	6	2	7	8	11	1	2	3	4	12	6	2	1	2
2698193	3	3	4	14	14	4	3	2	2	18	13	1	4	3
2698213	7	4	7	9	9	3	5	4	7	12	7	2	0	0
2698200	3	0	3	12	6	2	0	2	1	8	9	3	2	4
2698221	6	2	3	10	9	0	4	2	11	9	7	3	3	1
2698222	6	3	4	12	15	2	6	3	7	17	12	0	2	4
2698220	5	4	3	17	19	1	4	4	8	20	17	0	3	3
2698196	3	2	4	17	4	5	3	1	11	9	15	2	0	3
2698190	3	1	11	12	7	5	3	1	4	12	9	3	2	0
2698203	4	0	8	12	10	1	1	2	3	11	10	2	2	1
2698202	5	1	6	17	9	0	1	4	1	9	15	2	0	2
2698205	6	2	0	8	7	2	3	3	11	9	7	1	0	0
2698231	3	1	5	19	11	1	4	3	2	12	15	4	1	0
2698207	3	4	1	10	14	0	6	2	8	14	9	1	2	3
2698233	3	7	5	12	15	1	8	3	5	16	9	3	3	2
2698209	3	10	3	11	11	0	10	3	11	11	9	2	3	2
2698224	9	6	5	17	6	2	6	6	5	8	15	2	0	2
2698229	7	1	5	24	15	3	1	5	2	18	22	2	1	2
2698211	2	4	5	20	13	0	5	2	3	13	18	2	2	3
2698228	5	4	7	15	6	0	7	4	4	6	13	2	0	3
2698291	1	2	2	16	9	3	4	1	3	12	13	3	3	3
2698199	5	3	10	16	12	1	4	4	6	13	8	8	2	4
2698236	7	7	9	12	10	3	9	5	9	13	12	0	2	8
2698191	4	2	3	14	10	0	3	1	8	10	11	3	1	0
2698230	3	2	4	11	13	2	2	2	11	15	9	2	1	2
2698217	9	2	11	13	10	0	3	7	2	10	11	2	1	2
2698237	5	0	8	14	9	5	1	3	1	14	13	1	4	2
2698219	1	2	1	9	13	1	4	1	6	14	9	0	3	1
2698223	2	1	3	8	17	1	3	2	4	18	7	1	3	0
2698234	4	2	7	17	17	0	3	3	3	17	16	1	2	4
2698195	5	3	7	23	19	2	3	4	3	21	19	4	6	5
2698268	6	1	8	10	10	1	5	5	4	11	10	0	0	0
2698197	4	3	5	13	12	0	3	1	5	12	12	1	1	1
2698215	6	1	8	9	9	0	2	3	2	9	7	2	0	1
2698218	2	4	4	15	11	2	6	1	7	13	14	1	1	0
2698206	10	3	5	11	8	2	4	7	5	10	9	2	1	2
2698240	1	1	2	15	5	2	5	0	10	7	15	0	3	4
2698204	11	0	6	9	12	0	0	10	5	12	5	4	3	1
2698263	4	2	4	9	13	1	5	4	3	14	8	1	2	0
2698241	3	6	5	14	9	4	7	1	5	13	14	0	2	2
2698214	6	2	6	10	10	3	3	2	2	13	8	2	1	1
2698271	2	1	8	16	13	1	3	1	3	14	15	1	2	3
2698239	4	4	7	10	11	3	4	4	7	14	8	2	5	3
2698232	1	2	4	14	12	2	2	0	6	14	12	2	2	1
2698227	7	0	8	12	12	2	2	4	3	14	10	2	3	2
2698210	1	2	0	9	12	5	6	0	3	17	6	3	3	0
2698278	11	1	12	14	9	6	2	9	2	15	14	0	1	1
2698225	7	4	8	10	10	2	4	5	4	12	7	3	1	1
2698262	6	12	2	11	10	3	14	4	5	13	8	3	2	3
2698301	5	2	7	5	4	1	3	3	9	5	4	1	0	0
2698216	1	3	2	9	10	0	3	1	2	10	9	0	3	0
2698293	3	4	2	17	8	0	6	3	1	8	12	5	4	2
2698270	6	4	10	15	5	3	4	3	8	8	14	1	0	1
2698277	3	4	8	14	12	3	5	1	8	15	11	3	6	3
2698267	5	4	7	15	11	3	6	3	6	14	15	0	1	2
2698257	2	0	4	15	11	0	2	1	5	11	14	1	2	1
2698258	11	0	8	13	12	1	0	8	0	13	12	1	0	2
2698250	6	1	4	14	9	2	4	3	7	11	11	3	5	3
2698244	4	1	3	19	14	2	1	4	1	16	16	3	3	1
2698248	4	3	4	12	11	3	4	2	5	14	11	1	0	1
2698261	3	4	3	9	11	2	6	3	2	13	9	0	2	0
2698260	3	2	2	15	10	1	2	0	2	11	14	1	4	2
2698265	5	2	1	12	8	2	2	3	6	10	8	4	3	2
2698249	3	3	5	13	16	5	6	2	2	21	12	1	3	1
2698259	2	0	3	9	8	2	3	2	5	10	8	1	1	0
2698256	5	1	6	9	8	1	4	3	3	9	8	1	1	1
2698245	3	3	5	16	16	4	4	2	7	20	14	2	1	3
2698282	3	5	2	16	15	0	5	2	7	15	14	2	1	2
2698302	4	5	3	11	18	3	5	0	6	21	7	4	2	2
2698251	2	2	7	14	6	1	5	1	5	7	14	0	2	1
2698254	5	3	1	12	15	1	3	3	4	16	12	0	1	1
2698255	7	1	9	15	6	3	3	5	4	9	13	2	1	2
2698252	3	9	8	17	10	1	10	2	7	11	16	1	0	1
2698281	7	3	7	10	8	3	3	4	2	11	9	1	0	1
2698253	1	2	2	16	8	3	2	1	12	11	13	3	2	0
2698296	1	7	1	17	13	0	8	1	7	13	11	6	4	0
2698280	5	5	9	11	11	1	5	3	7	12	10	1	1	3
2698243	8	4	10	10	11	2	5	6	4	13	10	0	3	3
2698294	7	0	5	12	9	3	2	5	4	12	8	4	2	4
2698290	6	2	5	22	9	1	3	4	4	10	21	1	2	0
2698284	2	2	2	21	13	1	4	2	3	14	21	0	0	4
2698246	6	5	4	14	13	0	7	5	3	13	12	2	2	1
2698390	6	3	9	15	12	1	5	4	5	13	14	1	3	3
2698286	3	1	3	11	13	5	2	2	3	18	9	2	2	1
2698247	6	4	5	15	21	0	4	5	5	21	13	2	1	0
2698408	4	5	10	13	5	0	5	3	2	5	12	1	1	0
2698276	7	2	7	17	24	3	2	7	1	27	16	1	1	4
2698275	7	2	7	8	9	1	6	7	1	10	7	1	3	3
2698295	7	1	3	18	12	2	3	6	2	14	15	3	0	2
2698417	7	4	10	11	14	4	5	4	13	18	8	3	1	1
2698279	7	5	3	15	13	2	6	4	6	15	12	3	5	2
2698242	1	0	2	16	11	6	4	1	4	17	13	3	3	3
2698292	4	2	5	14	8	2	2	3	6	10	13	1	2	2
2698431	10	5	4	5	13	2	8	4	8	15	4	1	3	1
2698288	5	1	10	12	9	4	2	3	3	13	12	0	2	3
2698298	4	5	1	13	9	2	5	2	15	11	12	1	2	1
2698273	5	0	11	11	8	5	0	4	2	13	10	1	0	1
2698299	2	5	10	15	12	1	8	2	3	13	13	2	2	4
2698272	2	6	6	17	13	1	9	2	2	14	15	2	1	0
2698287	5	1	7	13	7	3	3	2	5	10	13	0	3	2
2698409	4	3	3	7	12	4	3	2	8	16	7	0	3	3
2698283	2	3	5	11	13	0	3	2	2	13	9	2	2	0
2698289	4	1	5	16	11	2	1	3	5	13	14	2	1	3
2698297	11	3	5	12	10	5	3	9	1	15	12	0	1	0
2698285	8	1	10	15	12	2	1	6	3	14	14	1	3	5
2698274	4	2	7	14	7	0	2	2	3	7	14	0	2	2
2698423	4	2	1	11	12	3	3	3	1	15	11	0	3	2
2698413	9	0	10	15	9	1	0	7	6	10	15	0	0	2
2698264	3	4	4	13	12	3	4	2	2	15	13	0	3	1
2698335	6	4	8	5	11	4	5	2	6	15	5	0	2	0
2698269	1	3	3	13	7	3	4	1	7	10	11	2	2	3
2698333	1	1	6	18	9	0	3	0	3	9	10	8	1	2
2698432	5	1	8	13	11	1	2	2	1	12	13	0	1	3
2698323	2	1	4	15	18	2	2	1	6	20	13	2	4	2
2698266	9	1	8	17	11	1	1	5	5	12	15	2	2	3
2698304	8	6	5	8	9	3	7	5	12	12	5	3	0	0
2698338	7	1	7	9	10	2	1	7	4	12	8	1	1	3
2698434	9	0	15	9	8	3	1	8	2	11	9	0	3	3
2698341	6	2	5	6	7	1	4	5	5	8	5	1	1	2
2698312	2	1	5	12	8	0	3	2	5	8	12	0	0	1
2698316	4	6	6	11	15	3	10	1	5	18	9	2	3	2
2698326	8	1	6	24	14	1	1	5	1	15	20	4	1	2
2698334	7	2	7	18	9	2	4	4	2	11	14	4	1	2
2698318	7	2	9	17	9	4	3	4	3	13	13	4	1	2
2698424	5	3	10	14	12	1	4	3	4	13	14	0	1	1
2698332	7	2	9	14	5	1	4	4	2	6	13	1	2	2
2698352	4	5	6	7	11	4	7	4	4	15	4	3	1	0
2698330	2	2	6	9	8	1	4	1	4	9	9	0	0	1
2698327	5	3	4	11	6	0	3	2	6	6	11	0	1	2
2698313	7	5	5	13	19	1	7	4	6	20	13	0	4	2
2698329	6	4	2	8	14	7	5	4	7	21	6	2	3	1
2698307	1	2	8	12	7	1	2	1	1	8	11	1	1	3
2698426	3	0	11	19	12	3	1	1	1	15	16	3	2	2
2698353	2	4	3	17	14	1	4	1	5	15	11	6	3	3
2698415	5	3	12	17	10	7	3	5	1	17	11	6	2	4
2698319	11	0	8	15	6	4	3	7	3	10	13	2	2	5
2698346	1	3	2	15	13	1	4	1	11	14	15	0	3	3
2698309	0	2	3	15	8	0	2	0	2	8	14	1	0	2
2698310	5	5	3	8	16	0	6	3	5	16	7	1	3	1
2698325	1	5	5	11	15	3	7	0	11	18	10	1	5	2
2698328	4	2	7	11	7	0	2	4	3	7	9	2	2	1
2698350	6	1	4	7	5	2	2	3	5	7	6	1	1	0
2698421	7	0	5	8	8	3	0	3	8	11	8	0	2	2
2698407	6	2	2	11	10	2	2	5	4	12	10	1	0	2
2698344	3	3	8	8	9	0	6	2	3	9	7	1	1	1
2698331	7	1	6	13	7	2	4	5	5	9	13	0	0	1
2698305	6	2	5	20	12	2	3	4	1	14	14	6	3	3
2698300	1	5	3	7	9	5	7	1	7	14	6	1	2	0
2698322	12	2	13	7	12	1	2	9	9	13	7	0	1	3
2698321	4	2	1	8	13	1	3	1	3	13	7	1	1	3
2698311	1	4	9	9	12	6	5	0	8	18	7	2	3	3
2698306	3	3	5	10	16	0	4	1	5	16	10	0	2	2
2698324	3	1	6	13	15	0	1	3	1	15	13	0	3	3
2698336	7	1	10	13	6	0	1	5	4	6	9	4	1	4
2698340	3	1	11	17	10	1	1	3	3	11	17	0	2	3
2698351	4	2	6	9	12	4	2	4	3	16	8	1	1	0
2698411	11	1	9	16	11	2	3	10	3	15	14	2	3	2
2698430	3	3	3	21	8	5	5	1	8	13	17	4	3	2
2698315	2	3	5	12	12	0	3	0	6	12	11	1	2	4
2698303	6	3	5	15	12	0	4	4	6	12	13	2	0	1
2698317	4	2	6	20	8	2	3	3	5	10	17	3	1	5
2698349	3	2	3	18	11	1	2	2	5	12	17	1	3	2
2698383	1	4	5	11	6	2	7	0	7	8	8	3	1	1
2698337	8	0	11	11	15	1	1	5	11	16	10	1	2	1
2698339	5	3	7	12	11	1	4	5	3	12	12	0	2	2
2698314	5	0	4	11	8	1	0	3	3	9	11	0	5	1
2698348	3	6	2	13	10	1	7	1	9	11	13	0	1	3
2698422	8	1	5	7	14	2	1	5	0	16	5	2	2	2
2698345	7	2	7	14	12	1	2	3	5	13	13	1	0	1
2698433	5	1	8	13	13	1	3	1	4	14	12	1	2	1
2698320	7	0	7	8	10	1	2	5	2	11	8	0	1	1
2698354	8	0	7	10	5	1	1	6	3	6	8	2	0	2
2698374	2	2	4	13	8	2	2	2	3	10	11	2	0	3
2698308	4	5	4	22	14	2	8	4	5	16	21	1	3	5
2698355	4	2	5	13	7	7	4	3	8	14	11	2	0	2
2698412	1	3	4	10	6	1	5	0	4	7	9	1	2	3
2698342	13	1	13	11	7	3	1	9	1	10	10	1	0	1
2698425	7	3	4	16	7	0	5	3	6	7	16	0	2	2
2698085	4	0	8	16	10	0	2	2	5	10	16	0	0	2
2698347	7	3	5	11	11	5	3	4	8	16	9	2	0	1
2698343	7	4	6	14	14	1	6	5	7	15	14	0	2	0
2698381	6	5	6	15	8	4	5	5	2	12	15	0	0	0
2698398	4	1	7	12	14	1	3	2	1	15	11	1	1	1
2698368	1	2	4	8	8	0	5	1	8	8	8	0	3	0
2698399	6	2	3	8	12	3	3	2	7	15	5	3	0	2
2698359	2	1	4	11	14	6	2	2	4	20	9	2	3	1
2698377	5	3	11	15	4	0	3	3	4	4	14	1	2	2
2698401	3	0	8	17	9	1	0	3	4	10	15	2	2	3
2698380	9	2	4	15	4	2	2	5	3	6	13	2	0	3
2698404	0	3	3	18	18	2	5	0	3	20	17	1	2	1
2698416	3	0	1	21	16	2	0	1	3	18	20	1	3	3
2698405	3	3	4	13	9	1	3	1	7	10	12	1	5	1
2698402	5	3	2	16	11	3	5	4	4	14	16	0	2	2
2698394	2	1	4	13	9	0	3	1	3	9	11	2	1	2
2698427	17	3	17	11	12	5	3	15	3	17	9	2	4	2
2698393	9	2	6	11	13	0	4	5	7	13	9	2	2	2
2698387	4	3	5	8	12	1	3	4	3	13	5	3	1	0
2698382	9	2	7	12	8	2	3	6	1	10	12	0	1	2
2698378	2	1	6	12	8	2	1	2	6	10	11	1	0	3
2698396	5	5	4	11	11	4	11	4	4	15	9	2	3	1
2698392	6	5	6	10	13	3	6	6	5	16	9	1	3	2
2698397	6	1	5	10	16	0	2	6	6	16	9	1	2	2
2698418	4	1	14	12	11	2	3	4	4	13	11	1	2	0
2698379	11	4	14	17	7	2	4	9	5	9	12	5	1	3
2698375	1	2	2	12	13	2	5	1	4	15	11	1	3	4
2698429	5	3	5	14	11	1	4	4	2	12	12	2	2	2
2698384	6	5	4	11	8	1	7	4	11	9	10	1	4	4
2698370	3	6	3	9	11	6	7	3	5	17	9	0	3	1
2698389	4	5	3	9	8	3	5	3	7	11	9	0	4	2
2698363	14	2	9	8	13	2	2	9	3	15	8	0	1	3
2698367	2	2	0	16	10	3	3	1	7	13	14	2	2	0
2698372	6	3	7	12	10	0	5	6	4	10	8	4	3	1
2698376	4	5	10	11	12	1	5	1	1	13	9	2	0	0
2698385	7	0	3	6	9	1	0	7	6	10	3	3	1	3
2698356	4	3	9	12	6	0	3	3	5	6	12	0	0	0
2698419	5	0	5	14	10	1	2	3	8	11	13	1	1	3
2698410	5	5	5	14	15	2	5	3	9	17	11	3	1	0
2698362	4	1	8	24	7	0	1	1	1	7	23	1	0	2
2698369	8	3	9	13	12	0	4	6	3	12	13	0	3	3
2698386	4	1	8	7	14	2	3	4	4	16	6	1	4	0
2698357	1	4	5	9	14	2	5	1	8	16	8	1	3	0
2698406	8	2	7	15	8	2	3	4	1	10	12	3	0	1
2698420	7	2	9	9	7	2	2	6	8	9	8	1	0	3
2698400	3	1	6	11	15	2	3	2	3	17	11	0	3	0
2698395	3	5	4	12	5	3	10	3	6	8	9	3	2	0
2698364	6	0	8	17	14	2	1	4	3	16	15	2	1	2
2698361	1	3	4	11	11	0	9	1	5	11	10	1	1	0
2698360	4	1	3	12	11	2	1	0	7	13	11	1	3	5
2698358	4	3	7	9	15	2	7	3	6	17	7	2	1	2
2698365	10	2	3	8	13	1	2	7	3	14	8	0	0	1
2698366	2	4	7	10	8	1	6	0	4	9	10	0	1	1
2698371	2	1	3	11	15	0	1	0	6	15	11	0	2	0
2698373	5	3	9	12	11	5	4	4	1	16	11	1	4	1
2698414	7	3	11	16	8	0	4	2	1	8	15	1	1	1
2698391	4	9	2	5	14	1	16	3	3	15	5	0	0	0
2698388	1	2	2	15	8	0	4	0	5	8	12	3	2	2
2698403	6	1	4	12	12	3	3	5	10	15	10	2	2	4
2698428	9	6	4	15	9	0	7	6	6	9	14	1	4	4
3219397	21	7	10	17	14	0	22	4	6	13	17	1	1	3
3219068	16	4	8	12	18	2	10	3	7	17	13	4	4	2
3219067	0	0	9	9	255	0	1	1	0	11	255	1	1	3
3219390	8	3	7	6	7	2	9	2	7	7	6	3	0	2
3219405	18	0	4	17	9	3	2	6	6	8	17	2	1	4
3219401	18	0	9	13	11	1	7	2	1	11	14	2	5	2
3219399	10	3	3	15	8	1	13	1	4	7	15	0	0	1
3219393	19	4	11	14	15	9	8	9	2	15	15	4	2	2
3219388	4	4	1	14	10	1	14	0	3	9	17	2	3	2
3219392	19	3	9	10	4	2	13	1	4	4	10	3	0	3
3219398	11	1	6	11	8	2	10	2	7	8	11	2	1	3
3219396	16	0	11	12	9	1	5	6	0	9	12	1	2	1
3219391	7	9	1	10	8	3	21	2	8	8	10	2	1	1
3219384	7	3	3	13	6	4	10	1	1	6	14	1	0	1
3219386	8	3	7	11	10	1	9	1	12	8	12	1	4	4
3219359	4	3	5	11	12	2	24	2	9	12	12	0	1	1
3219369	23	1	7	17	9	0	3	3	0	9	17	0	3	2
3219350	17	0	10	13	7	1	12	5	4	7	13	0	1	3
3219353	17	3	4	9	6	1	14	4	4	6	9	6	2	2
3219360	20	2	5	5	10	4	16	7	4	10	5	1	2	0
3219366	21	1	5	14	10	0	6	9	2	10	14	4	2	5
3219363	19	1	5	10	10	1	8	5	4	10	10	2	1	1
3219368	14	4	11	10	17	7	7	10	4	16	10	1	2	1
3219352	17	3	6	6	17	0	13	3	3	15	8	1	4	3
3219340	11	3	3	14	12	4	15	3	7	11	14	6	3	2
3219346	15	1	8	9	5	3	11	2	2	5	9	4	1	1
3219349	12	2	6	9	13	3	11	5	3	13	10	1	1	2
3219339	11	2	6	10	6	2	6	3	7	6	10	4	1	0
3219341	6	7	1	6	4	3	24	1	10	3	6	3	1	2
3219332	13	3	7	16	12	1	9	3	2	12	18	3	1	5
3219322	7	3	6	14	6	1	6	1	9	6	15	0	5	3
3219331	4	4	3	6	9	0	17	1	6	9	6	2	1	1
3219338	15	4	7	10	8	1	16	6	12	7	10	0	2	1
3219326	13	3	1	8	14	2	15	4	5	14	9	3	3	0
3219329	22	5	16	9	10	0	11	4	3	10	10	0	3	2
3219319	13	1	1	7	12	1	7	2	1	12	8	2	1	1
3219316	16	2	6	4	8	5	8	4	3	7	6	4	2	1
3219314	7	0	4	11	15	3	9	3	3	15	12	1	0	2
3219309	7	0	3	7	10	3	8	1	2	9	9	0	2	2
3219308	24	3	6	12	10	2	8	7	5	10	12	3	1	2
3219318	18	1	9	14	9	3	11	5	4	9	14	1	1	2
3219313	18	2	12	12	11	0	10	5	4	11	15	1	0	5
3219300	18	3	11	10	14	0	9	4	2	12	10	1	4	4
3219317	6	4	3	23	9	2	14	1	3	8	24	1	1	4
3219297	8	4	4	11	12	2	16	2	5	12	11	0	2	0
3219289	13	2	3	14	7	3	14	6	11	7	14	2	2	4
3219299	9	1	4	9	6	2	7	2	3	5	11	3	1	3
3219301	3	0	4	20	13	2	2	0	5	13	21	0	2	4
3219304	19	5	7	15	16	2	17	5	5	15	15	3	2	1
3219288	7	3	3	6	6	1	13	4	7	6	6	0	2	0
3219307	23	1	6	8	14	1	5	9	0	13	9	3	2	2
3219256	13	2	7	5	11	3	7	2	3	11	6	1	1	0
3219258	6	3	1	21	14	3	7	1	4	14	21	1	2	5
3219250	9	0	5	12	13	0	5	2	2	12	12	1	0	3
3219263	5	7	2	17	9	3	16	4	4	8	17	2	0	3
3219253	13	3	4	7	18	2	8	2	2	17	7	0	0	0
3219275	14	2	4	6	7	2	9	5	3	6	7	2	2	1
3219265	18	1	10	4	7	6	7	5	3	7	4	6	0	3
3219255	14	5	4	8	4	2	13	4	3	4	8	2	0	2
3219266	10	2	5	13	3	0	18	1	5	3	13	5	1	1
3219241	12	2	7	13	11	3	11	4	6	11	13	1	1	0
3219260	7	5	2	11	5	1	22	0	4	3	12	0	2	1
3219245	15	4	3	12	13	2	17	2	3	12	13	3	2	3
3219246	16	3	4	9	10	0	6	3	5	8	10	3	4	4
3219247	11	1	1	10	13	2	8	3	3	13	12	2	2	1
3219261	25	2	14	6	9	0	5	4	2	9	7	1	1	2
3219252	9	2	3	13	11	2	8	1	4	11	13	4	2	3
3219257	7	3	1	13	9	1	19	1	10	9	14	2	1	1
3219254	11	2	4	9	9	3	12	3	5	8	13	0	1	2
3219264	8	7	4	7	14	1	18	3	5	14	8	0	1	0
3219236	4	4	5	13	12	4	18	1	13	12	13	1	4	3
3219237	16	1	6	18	11	0	8	3	3	10	17	3	2	2
3219234	6	4	0	13	12	2	15	0	8	12	13	1	1	2
3219251	16	4	11	10	7	2	9	3	5	7	10	3	1	3
3219238	11	7	5	12	9	2	21	1	8	8	12	1	1	1
3219239	19	1	7	18	10	2	6	4	8	9	19	1	1	1
3219243	24	0	5	7	11	2	5	7	2	11	7	2	0	2
3219248	10	4	2	11	6	2	13	2	4	4	11	0	0	1
3219240	14	1	7	6	12	1	12	1	3	12	7	0	0	1
3219244	17	1	6	10	13	1	7	6	4	11	10	0	1	0
3219220	14	1	4	14	16	1	7	2	6	14	14	1	2	2
3219226	16	4	1	13	10	1	18	4	8	10	15	3	2	3
3219227	12	4	4	9	8	2	19	3	6	6	9	1	1	1
3219222	16	4	6	13	9	2	17	5	11	8	15	5	0	2
